track_id,artist,track_name,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6dEuww75OLunArThrnt0Vs,Luke Potter,Something More - Andrelli Remix,0.647,0.742,1,-6.217,0,0.053,0,0.348,0.232,99.96,191994,4
1pvgpkMqtQyOGePdYOTt9U,Stanaj,Romantic - NOTD Remix,0.748,0.653,8,-7.975,0,0.219,0,0.237,0.394,104.008,184813,4
4DfxFGwreu9BquiLRClwh8,John De Sohn,Hum With Me,0.653,0.708,10,-5.385,1,0.0345,0.0011,0.163,0.347,111.924,167871,4
4NJpJ17Dgm5r4OYExFbxLk,A R I Z O N A,Oceans Away,0.632,0.647,8,-8.587,1,0.0294,0.104,0.0908,0.221,105.945,193982,4
04CttTezSnv71USiiG9mIo,Hearts & Colors,Lighthouse - Andrelli Remix,0.595,0.662,11,-6.858,0,0.0362,0,0.0804,0.417,96.053,218447,4
5vtyFzfLkCSJvXEZFjQAa1,Chelsea Cutler,Your Shirt,0.426,0.476,2,-6.64,1,0.0741,0,0.327,0.169,179.793,232759,4
2uSLx5uwRIhiA3sJJraNqX,Maroon 5,Help Me Out (with Julia Michaels),0.938,0.549,11,-4.884,1,0.067,3.92e-05,0.101,0.52,115.036,193604,4
34t13rSSZtr22CjcmroMmh,Craig David,I Know You,0.56,0.746,9,-5.098,1,0.0894,0,0.0834,0.259,140.813,214960,4
3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,Scared to Be Lonely,0.584,0.54,1,-7.786,0,0.0576,0,0.261,0.195,137.972,220883,4
2PJ55QsqjSVwN2esqfMDFu,Jonas Blue,We Could Go Back,0.701,0.771,8,-5.714,1,0.0363,0.00108,0.106,0.227,100.024,192449,4
7Lgpic8BsBJR4jFrr9abbz,Robin Schulz,I Believe I'm Fine,0.711,0.747,10,-6.165,0,0.061,0,0.328,0.572,100.01,227720,4
74nadxHkSGQm6eBIyqTHDP,Starley,Call On Me,0.791,0.654,0,-7.109,1,0.0416,0,0.0839,0.5,97.989,161633,4
3Mjer7nERC4u3tkkSopwLp,Shawn Hook,Reminding Me,0.564,0.564,9,-4.839,0,0.0427,0,0.085,0.288,132.807,209924,4
020mPSviVz90DTlyfxofDJ,Joakim Molitor,Always Gonna Say Sorry,0.531,0.63,2,-5.677,1,0.0433,0,0.054,0.328,77.353,193742,4
2TBQoW7s6iwKcg139ssqie,Halsey,Bad At Love,0.664,0.753,0,-3.589,1,0.0323,0,0.088,0.54,118.253,181279,4
1K2509CPLcuYDyM7ModAt7,MORTEN,Ride Around (feat. Conor Darvid),0.574,0.783,4,-5.625,0,0.0505,7.77e-06,0.128,0.398,176.057,200606,4
60vvp6UXG2KmLmrNvcVHa8,MAX,Lights Down Low,0.622,0.571,0,-5.338,0,0.0493,0,0.122,0.635,81.059,225013,4
6u7jM7ms8eiEIs2G7DANWP,CMC$,Understand Me,0.531,0.704,9,-5.958,0,0.0706,0,0.102,0.549,90.004,217403,4
5t8OPbUoBQJsoJjExghUHj,Matstubs,Kings And Queens Of Summer,0.813,0.715,9,-6.146,0,0.115,4.95e-06,0.147,0.422,110.027,187707,4
5dEIB07iXAF6iADQEe6qpe,Hugo Helmig,Please Don't Lie,0.707,0.594,4,-5.753,1,0.0505,1.11e-05,0.176,0.591,93.963,212112,4
75hxLeRF6ykQcE55Lvp2ka,Rachel Platten,Broken Glass,0.672,0.755,1,-3.54,0,0.11,0,0.502,0.357,91.996,179427,4
32DGGj6KlNuBr6WaqRxpxi,Charlie Puth,How Long,0.849,0.581,1,-5.243,0,0.0767,3.61e-06,0.0805,0.779,110.008,198237,4
2kzWnWUUsn3o44PbOzFSjc,Mitch James,No Fixed Abode,0.689,0.317,4,-7.631,1,0.0637,0,0.0982,0.469,90.156,204081,4
062OIZFRJTkXBAiyyw61W9,A R I Z O N A,Electric Touch,0.65,0.785,0,-4.039,1,0.0383,6.36e-05,0.138,0.475,101.002,197376,4
0NpaOow47QEHt5nMzYLVVV,James TW,For You,0.714,0.649,7,-5.414,1,0.0746,0,0.15,0.546,102.006,203547,4
3T6BCgeXvB26GokGYOBFY9,HEDEGAARD,Go Back,0.602,0.668,6,-3.674,0,0.0421,0,0.299,0.449,104.927,205857,4
7FIcIjKaQJpy0vWWFZMZGH,Ina Wroldsen,Strongest,0.538,0.595,0,-7.398,1,0.112,6.48e-06,0.161,0.334,183.736,207333,4
0J47tsoZf95YNsIHnNBo9p,DJ Snake,Broken Summer,0.681,0.426,10,-10.759,0,0.0936,3.65e-06,0.146,0.545,81.02,183779,4
0afu8bIStQoBRHbc2RjcWA,Cheat Codes,No Promises (feat. Demi Lovato) - Stripped Version,0.673,0.27,10,-11.572,1,0.0452,0,0.155,0.233,112.902,206407,4
1Qg9jWGDkKAGZXj5v2OG59,Maroon 5,Wait,0.659,0.604,8,-5.084,1,0.0542,0,0.105,0.407,126.135,190643,4
4t3lx9As6mqluddKju3se5,Jasmine Sokko,600D,0.859,0.506,4,-6.07,0,0.0567,2.41e-05,0.0969,0.333,74.994,190000,4
167NczpNbRF7oWakJaY3Hh,Niall Horan,Slow Hands,0.728,0.426,0,-6.69,1,0.0509,0,0.0546,0.844,85.908,188174,4
4KnnWpUyPfQD6X5SQSTlH3,Daniel Schulz,Turn Back Time,0.68,0.346,7,-6.533,1,0.0302,0,0.26,0.224,95.952,223562,4
4HSzcsNFbjlzvjYOaVteju,Jubël,ILLUSION,0.631,0.655,8,-5.482,1,0.053,0,0.111,0.428,113.934,203314,4
7IT2DmTv7efzqLlFZFof4E,Future Animals,Ask for It,0.873,0.485,2,-9.376,0,0.199,1.85e-05,0.109,0.345,92.025,192106,4
3llHPPHKJ9bBYh9pg9TBbf,Petit Biscuit,Waterfall,0.682,0.576,7,-8.55,1,0.0883,0.0399,0.0933,0.215,119.015,207600,4
5Gu0PDLN4YJeW75PpBSg9p,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",0.664,0.708,8,-4.154,1,0.0474,0,0.0841,0.742,103.07,174800,4
7q8jJ1XZEliBakZSUMFde5,Cheat Codes,Stay With You,0.744,0.513,2,-9.492,0,0.0411,1.69e-06,0.0894,0.353,139.979,211671,4
3VlbOrM6nYPprVvzBZllE5,Sam Smith,Too Good At Goodbyes,0.681,0.372,5,-8.237,1,0.0432,0,0.169,0.476,91.873,201000,4
2JvvlqBlCD1NWyWJ8pBsed,Christopher,Free Fall,0.513,0.67,11,-5.616,0,0.0559,0,0.135,0.48,161.888,190465,4
0iA1unTbTbDOWUSlbwJ1pS,Billy Currington,It Don't Hurt Like It Used To,0.558,0.818,8,-4.07,1,0.0403,0,0.21,0.453,81.034,184507,4
6pyshZbArprWRBXLbYVPO9,LOCASH,I Know Somebody,0.505,0.903,1,-3.699,1,0.037,0,0.127,0.491,88.986,197830,4
03fT3OHB9KyMtGMt2zwqCT,Luke Bryan,Play It Again,0.506,0.886,11,-3.225,1,0.0655,0,0.0734,0.595,143.935,226867,4
48tAdjG4ng2JfECa7OQujk,Brantley Gilbert,The Weekend,0.511,0.812,6,-4.763,0,0.0464,1.64e-06,0.0829,0.692,81.992,187760,4
6VzugG03A5OieXT0BZmZxe,Trent Harmon,There’s A Girl,0.53,0.805,7,-5.549,1,0.0397,0,0.0697,0.359,96.926,215013,4
7I5fYc4qKJddht8Ozhqqdx,Old Dominion,Snapback,0.687,0.793,5,-3.577,1,0.0333,3.46e-06,0.1,0.673,100.993,206507,4
4T5Z4mbTe7kuGqgLpaRtTh,Jason Aldean,Any Ol' Barstool,0.536,0.722,4,-4.163,1,0.0284,0,0.117,0.499,143.78,203293,4
1jNNHFZmRGXZFHlil5uhei,Brett Eldredge,Drunk on Your Love,0.443,0.831,11,-5.606,1,0.0616,0,0.204,0.588,182.064,173960,4
6DRsEO5yuEGBF87qpyMB4d,Brett Eldredge,Somethin' I'm Good At,0.574,0.937,5,-4.34,1,0.112,0,0.242,0.446,103.006,217333,4
5OUSPcqhYTOzpbXzoEvKim,Keith Urban,The Fighter,0.681,0.845,11,-5.147,0,0.0525,0,0.197,0.761,132.023,184040,4
7pxhKtuTwofDIdgHx2DcVK,Dustin Lynch,Seein' Red,0.651,0.808,1,-4.731,0,0.0435,0,0.0482,0.858,100.993,194893,4
31x4wWBghN7f5PiEZUmcAW,Florida Georgia Line,Smooth,0.477,0.848,6,-5.419,1,0.0558,4.77e-05,0.673,0.33,161.014,170200,4
3AsNVBJ7LHsltdu9490ZiS,Easton Corbin,A Girl Like You,0.735,0.768,5,-4.481,1,0.0353,0,0.0643,0.83,104.991,217840,4
78kGuAEnJir0iVVIZKEuun,Chris Stapleton,Millionaire,0.608,0.463,10,-9.667,1,0.0274,0.0146,0.0975,0.484,142.703,210133,4
6kKbx5RJnRNY4mxMavvhRk,Midland,Make A Little,0.574,0.878,4,-5.135,1,0.0625,0,0.354,0.777,152.053,182053,4
2Zt3mJdrTWNJktvromJuOw,Chris Janson,Fix a Drink,0.576,0.894,1,-3.607,1,0.0647,0,0.167,0.811,158.051,186576,4
6waqLPcT6ruMhmd36OhmFO,Chris Young,Losing Sleep,0.584,0.621,1,-5.703,1,0.0443,1.68e-06,0.389,0.634,92.003,178253,4
46ZfPS5VpSQVU5gb82hg3K,Florida Georgia Line,Anything Goes,0.458,0.976,0,-3.791,1,0.0459,0,0.193,0.76,154.007,218867,4
2A69wys3S9uiPSmn6UZWJn,Old Dominion,Written in the Sand,0.725,0.438,6,-9.602,1,0.0575,0,0.0842,0.76,83.984,184080,4
3Fuua9VwSOYHVWYKWTote5,Brantley Gilbert,Bottoms Up,0.48,0.887,7,-4.452,1,0.0481,0,0.127,0.482,169.937,222333,4
4hxPwjXNymrxLJD4YaeH1b,Jackie Lee,Getting Over You,0.446,0.759,2,-5.053,1,0.0331,0,0.098,0.56,170.17,172102,4
11fWR3u9wjDMW4oVDbUbyT,Granger Smith,Happens Like That,0.557,0.807,7,-5.428,1,0.0825,0,0.234,0.578,81.045,171493,4
3bzE57iNavJJxXL9GgBiOK,Jason Aldean,They Don't Know,0.434,0.921,10,-2.248,0,0.0688,0.00209,0.116,0.426,171.945,195307,4
7dygIA9peSq4AKBRF5pi8G,Chris Bandi,Man Enough Now,0.591,0.577,2,-6.107,1,0.0331,0,0.162,0.502,156.107,185474,4
7vaEbpYY66I4ZRILkQ1z5E,Logan Mize,Ain't Always Pretty,0.557,0.823,1,-4.56,1,0.054,0,0.355,0.388,159.962,210618,4
08wJ1B9yu9sPeoRa5fbpr3,Brothers Osborne,It Ain't My Fault,0.735,0.831,9,-5.898,1,0.0332,0.217,0.291,0.756,123.017,216800,4
4llYMkhHa1w7UAdDFRQcEZ,Jason Aldean,Lights Come On,0.567,0.839,6,-4.048,0,0.0698,0,0.103,0.903,160.062,194507,4
1N7qGCKRRnvjoy8MGyHgpS,Blake Shelton,Came Here to Forget,0.613,0.667,1,-6.874,0,0.029,1.29e-05,0.111,0.481,130.023,220413,4
2TR7A4ulH9R1PNwMyd8o8U,Florida Georgia Line,This Is How We Roll,0.555,0.931,8,-2.969,1,0.0367,0,0.405,0.723,132.085,220907,4
2QVzUws1l5mzZ4v46tGHrC,Canaan Smith,Love You Like That,0.559,0.766,11,-5.056,1,0.0295,6.98e-05,0.194,0.723,145.26,203053,4
5CXnIPD6rTjszYYQm6fY2P,Florida Georgia Line,Dirt,0.547,0.878,2,-4.224,1,0.0451,7.08e-06,0.106,0.592,121.973,230587,4
3ts6xK5GzfMAAriT9AIBmP,Jake Owen,Barefoot Blue Jean Night,0.599,0.807,4,-4.679,1,0.0402,0,0.196,0.812,172.017,167427,4
6GsAD8PgHxmEuIPTG8GP3M,Thomas Rhett,It Goes Like This,0.543,0.837,11,-6.448,1,0.0608,0,0.0872,0.506,168.056,186080,4
5HGibWoxnkYSkl6mHmAlOE,Luke Bryan,That's My Kind Of Night,0.661,0.751,7,-2.909,1,0.0481,0,0.105,0.875,109.995,190187,4
5T6DM9qjjngWnukcw0svkX,Florida Georgia Line,Round Here,0.523,0.954,1,-3.051,1,0.0374,1.65e-06,0.243,0.901,141.982,215120,4
6DEaND0SHv3sC11xobZLiy,Sam Hunt,Take Your Time,0.558,0.719,11,-5.603,1,0.0419,0,0.212,0.483,158.031,243707,4
21jkhW2773dELgTMRJcMfI,LOCASH,I Love This Life,0.586,0.927,2,-3.014,1,0.0547,7.24e-06,0.153,0.549,111.977,208864,4
6s9ICeczYOfbHHIaSMq9jd,Florida Georgia Line,Get Your Shine On,0.497,0.927,0,-4.52,1,0.0371,1.26e-06,0.413,0.607,96.991,222013,4
0yD66650JxhqKbW76C2qCo,Luke Bryan,Country Girl (Shake It For Me),0.645,0.904,2,-4.532,1,0.0462,0,0.0834,0.671,105.97,225560,4
4whYDpJ5XVQpmvecbEHP5Q,Dustin Lynch,Where It's At,0.557,0.737,3,-5.75,1,0.0476,0,0.314,0.817,158.05,204187,4
69DR48pXzSabFUfQfDDJDb,Thomas Rhett,Make Me Wanna,0.545,0.818,9,-6.38,1,0.0541,0,0.101,0.679,109.019,225067,3
2oPCR02nduYVpj7CTfsA0d,Russell Dickerson,Blue Tacoma,0.455,0.897,9,-4.879,1,0.0403,0,0.174,0.728,160.139,212067,4
6zkHymyoD3tIqV7RwCAYUw,Brett Young,Sleep Without You,0.626,0.707,5,-5.755,0,0.0425,0,0.0772,0.653,88.543,187813,4
3DV49ruvI5Sl6iisPZAc2c,Dylan Scott,Hooked,0.597,0.721,9,-6.422,1,0.0356,0,0.0832,0.437,132.054,149293,4
72iAaOAsrBYa4U0VV7cHFd,Parmalee,Sunday Morning,0.584,0.716,0,-4.737,1,0.0342,0,0.0879,0.525,90.005,171067,4
5vuMtXS5kQ7F0o9V9rG1dG,Brett Eldredge,The Long Way,0.488,0.637,10,-7.63,1,0.0401,0,0.106,0.23,88.865,208720,4
6YKL9gCOH31W5fanjQTtqq,Ryan Kinder,Close,0.479,0.86,0,-4.318,1,0.0347,0,0.168,0.743,80.018,178027,4
0z87h9TTEDeNNh2N0cLaA1,Jake Owen,Good Company,0.641,0.794,2,-5.586,1,0.0668,0,0.269,0.784,95.032,173613,4
6JNHCtgGEIZ0hjlxgT0dwB,Dylan Schneider,Two Black X's,0.622,0.745,1,-5.674,1,0.0262,0.000875,0.292,0.59,91.0,194240,4
09iyGiljLWRYXdRazFkdtJ,Maren Morris,I Could Use a Love Song,0.638,0.634,6,-6.474,1,0.0468,0,0.0866,0.473,92.097,196422,4
1ITz79C3v1z55dqPoSAl1O,Ryan Hurd,Love in a Bar,0.512,0.587,1,-6.403,1,0.0291,0,0.107,0.313,134.006,187342,4
0QWjl7fUTh1jc3d70IAODd,LOCASH,Ring on Every Finger,0.586,0.92,7,-3.749,1,0.064,6.32e-06,0.173,0.639,100.023,211960,4
53QF56cjZA9RTuuMZDrSA6,Jason Mraz,I Won't Give Up,0.483,0.303,4,-10.058,1,0.0429,0,0.115,0.139,133.406,240166,3
3KoTtGEDiBwUWzdRQVh9lh,Katy Perry,Last Friday Night (T.G.I.F.),0.651,0.812,3,-3.797,0,0.0409,3.01e-05,0.667,0.72,126.023,230733,4
4Dd3A5e9TfXp2p9tcqG1iH,Katy Perry,Teenage Dream,0.719,0.798,10,-4.582,1,0.0361,2.34e-06,0.134,0.591,120.011,227741,4
6K8qKeWo5MsFED7wCR6Kop,Ed Sheeran,Sing,0.818,0.67,8,-4.451,0,0.0472,1.22e-06,0.0601,0.939,119.988,235382,4
1Ol9VB4eBkSuM9sghD4lgP,Various Artists,"Faith - From ""Sing"" Original Motion Picture Soundtrack",0.734,0.87,1,-4.16,1,0.167,2.65e-06,0.0579,0.944,158.124,162720,4
0mb7btREdC3wuIUmuVRgWn,Various Artists,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",0.579,0.904,10,-4.45,0,0.15,0,0.0649,0.713,175.316,187853,4
2UWdzm5eaYdttoLgCbJbtZ,Various Artists,Faith,0.734,0.87,1,-4.16,1,0.167,2.65e-06,0.0579,0.944,158.124,162720,4
6HZ9VeI5IRFCNQLXhpF4bq,Icona Pop,I Love It (feat. Charli XCX),0.711,0.906,8,-2.671,1,0.0284,1.64e-05,0.153,0.824,125.916,157153,4
7rl1z4j7MurMDnn9rHh4M2,Charlie Puth,Marvin Gaye (feat. Meghan Trainor),0.795,0.616,1,-5.281,0,0.06,0,0.349,0.815,110.015,190453,4
37FXw5QGFN7uwwsLy8uAc0,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),0.728,0.563,1,-8.053,0,0.134,0,0.179,0.352,100.017,217707,4
7soJgKhQTO8hLP2JPRkL5O,Charlie Puth,One Call Away,0.667,0.613,1,-5.353,1,0.0344,0,0.115,0.47,91.024,194453,4
39jXnbACjiaiTwwhsr5sY5,Niall Horan,Too Much To Ask,0.443,0.533,0,-6.548,1,0.0396,0,0.128,0.201,77.344,223044,4
0Qh38w01QRXK6KHIv0e3hb,P!nk,What About Us,0.491,0.588,1,-6.177,1,0.0506,2.01e-06,0.0906,0.193,113.608,269600,4
1ynmMEK1fkyiZ6Z6F3ThEt,The J. Geils Band,Centerfold,0.653,0.677,0,-12.244,1,0.0396,0,0.403,0.888,114.37,216533,4
7F5oktn5YOsR9eR5YsFtqb,Taylor Swift,New Year’s Day,0.661,0.151,0,-12.864,1,0.0354,0,0.13,0.23,94.922,235467,4
1GwMQaZz6Au3QLDbjbMdme,Taylor Swift,Call It What You Want,0.598,0.504,9,-9.874,1,0.0731,0.000221,0.34,0.252,163.954,203507,4
07NxDD1iKCHbAldceD7QLP,Taylor Swift,This Is Why We Can't Have Nice Things,0.567,0.789,5,-5.986,1,0.115,0,0.382,0.438,163.96,207133,4
6oVxXO5oQ4pTpO8RSnkzvv,Taylor Swift,Dress,0.719,0.469,0,-8.792,1,0.0533,0,0.169,0.0851,120.085,230373,4
7I7JbDv63ZJJsSi24DyJrz,Taylor Swift,Dancing With Our Hands Tied,0.624,0.691,0,-6.686,0,0.196,1.1e-05,0.138,0.284,160.024,211507,4
7HuBDWi18s4aJM8UFnNheH,Taylor Swift,King Of My Heart,0.675,0.703,0,-7.902,1,0.0382,2.21e-06,0.0391,0.314,110.01,214320,4
0VE4kBnHJUgtMf0dy6DRmW,Taylor Swift,Getaway Car,0.562,0.689,2,-6.745,1,0.127,2.23e-06,0.0888,0.351,172.054,233627,4
4svZDCRz4cJoneBpjpx8DJ,Taylor Swift,I Did Something Bad,0.696,0.602,0,-6.156,0,0.159,2.11e-05,0.0696,0.305,82.989,238253,4
1ZY1PqizIl78geGM4xWlEA,Taylor Swift,Gorgeous,0.8,0.535,7,-6.684,1,0.135,9.48e-06,0.213,0.451,92.027,209680,4
5PxFv9yJEg9dxvbZggykro,Taylor Swift,So It Goes...,0.574,0.61,2,-7.283,1,0.0732,1.1e-06,0.13,0.374,74.957,227907,4
2x0WlnmfG39ZuDmstl9xfX,Taylor Swift,End Game,0.649,0.589,2,-6.237,1,0.0558,0,0.108,0.151,159.073,244827,4
1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,Don’t Blame Me,0.615,0.534,9,-6.719,0,0.0386,1.76e-05,0.0607,0.193,135.917,236413,4
6NFyWDv5CjfwuzoCkw47Xf,Taylor Swift,Delicate,0.75,0.404,9,-10.178,0,0.0682,0.000357,0.0911,0.0499,95.045,232253,4
1P17dC1amhFzptugyAO7Il,Taylor Swift,Look What You Made Me Do,0.766,0.709,9,-6.471,0,0.123,1.41e-05,0.126,0.506,128.07,211853,4
4EIW00kTdPSUDOJwkN80x5,Levi Hummon,Stupid,0.588,0.868,10,-4.904,1,0.0384,0,0.118,0.559,92.021,183871,4
5SSi5KzTO6xRiF2Vt1QKsW,Jessie James Decker,Almost Over You,0.556,0.892,7,-2.841,1,0.0525,0.00053,0.0943,0.264,101.069,211160,4
4l41hfufPioNDqOl3h2ydA,Darius Rucker,For The First Time,0.533,0.806,6,-5.252,1,0.0384,0,0.0346,0.652,142.095,197053,4
4bhQq99HRP0whXut7pM5vV,Thomas Rhett,Leave Right Now,0.341,0.576,4,-7.142,1,0.0559,0,0.142,0.336,147.913,195667,4
35sFGUnvLP2LPHzmdwsq40,Thomas Rhett,When You Look Like That,0.604,0.711,9,-5.018,1,0.0397,1.17e-06,0.13,0.882,140.058,202907,4
1mJFIsUzfbeh0KBuXLVe16,Thomas Rhett,Drink A Little Beer,0.336,0.824,9,-4.653,1,0.253,0,0.322,0.783,168.08,214680,4
6VpQdig9pdpTSIFItgkJV5,Camila Cabello,Never Be the Same,0.643,0.709,0,-4.343,1,0.0733,0.000449,0.115,0.264,129.961,227088,4
5A6BJLZArq1MPjsnmcuk5f,MAX,Lights Down Low,0.623,0.493,5,-7.727,0,0.0338,0,0.104,0.594,81.019,223847,4
6YVpU5vVxezJCYeQUxIkRT,Maroon 5,What Lovers Do (feat. SZA),0.799,0.597,5,-5.131,0,0.0611,5.66e-06,0.1,0.419,110.001,199849,4
2S2od3hT7ceytw7d1pTRuE,Noah Cyrus,Again (feat. XXXTENTACION),0.664,0.738,9,-4.095,0,0.0338,5.75e-05,0.135,0.203,119.973,193962,4
0tBbt8CrmxbjRP0pueQkyU,Selena Gomez,Wolves,0.724,0.804,11,-4.614,0,0.0448,0,0.204,0.306,124.987,197993,4
1bhUWB0zJMIKr9yVPrkEuI,Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),0.587,0.299,8,-7.365,1,0.0263,0,0.123,0.356,94.992,259550,3
7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,There's Nothing Holdin' Me Back,0.866,0.813,11,-4.063,0,0.0554,0,0.0779,0.969,121.998,199440,4
7m3IIP2HPEjmtvzREOJILz,5 Seconds of Summer,Long Way Home,0.455,0.88,6,-5.041,1,0.0587,0,0.223,0.791,181.987,199027,4
1IUWIwZrxpyktrxGqI7FN7,MOONZz,Navigator,0.552,0.842,3,-4.828,1,0.0927,7.22e-05,0.121,0.421,171.983,210784,4
4fv0mLkB3wY4Z2GAG1mWAN,Chris Lane,Take Back Home Girl (Feat. Tori Kelly),0.494,0.796,11,-3.968,1,0.0738,0,0.0918,0.646,159.926,211427,4
248OFOZef6ShXv6DGgbnxU,Khalid,Saved,0.739,0.448,10,-10.28,0,0.138,0,0.118,0.553,81.044,206533,4
5bgwqaRSS3M8WHWruHgSL5,Khalid,8TEEN,0.83,0.585,1,-5.802,1,0.0366,0.00209,0.0576,0.642,105.03,228600,4
6ol4ZSifr7r3Lb2a9L5ZAB,Carly Rae Jepsen,Call Me Maybe,0.783,0.584,7,-6.572,1,0.0409,2.91e-06,0.108,0.632,120.031,193467,4
6KM6693N1wVvz6tDviEF4F,Gwen Stefani,Hollaback Girl,0.926,0.916,10,-2.221,0,0.0929,6.17e-06,0.0234,0.904,110.007,199853,4
6KOEK6SeCEZOQkLj5M1PxH,Katy Perry,California Gurls,0.788,0.753,0,-3.71,1,0.0536,0,0.18,0.403,125.005,234653,4
1D066zixBwqFYqBhKgdPzp,Fergie,Fergalicious,0.906,0.583,8,-7.721,0,0.317,0,0.126,0.829,129.056,292373,4
4t0OI7XrODjSkAu3bTPmWj,Taylor Swift,Fifteen,0.556,0.651,7,-4.396,1,0.0266,0,0.145,0.203,95.485,294333,4
4LwrgltRSrddxeyhIPSoqa,High School Musical Cast,Start of Something New,0.665,0.754,7,-6.437,1,0.0305,0,0.114,0.234,103.989,196773,4
0ZUo4YjG4saFnEJhdWp9Bt,Carrie Underwood,Before He Cheats,0.519,0.749,6,-3.318,0,0.0405,0,0.119,0.29,147.905,199947,4
6tKW2g2So84pCTZXE0Furx,One Direction,One Thing,0.711,0.721,2,-3.79,1,0.0282,0,0.0525,0.675,126.988,197187,4
6ntkwU1MhehTKgx4BWxX3f,Various Artists,Hoedown Throwdown,0.738,0.804,10,-6.018,0,0.0608,0,0.297,0.791,109.045,181013,4
6eDApnV9Jdb1nYahOlbbUh,Justin Bieber,One Time,0.691,0.853,1,-2.528,0,0.0372,7.13e-05,0.082,0.762,145.999,215867,4
6BaxqcoEM9r3LXisTyJjST,Jason Derulo,Ridin' Solo,0.442,0.83,9,-4.02,1,0.146,0,0.129,0.578,89.338,215747,4
4lIxdJw6W3Fg4vUIYCB0S5,Taylor Swift,Style,0.598,0.786,2,-5.572,1,0.0383,0.0016,0.117,0.456,95.019,231000,4
2yLa0QULdQr0qAIvVwN6B5,Taylor Swift,...Ready For It?,0.613,0.764,2,-6.509,1,0.136,0,0.197,0.417,160.015,208187,4
7FC9Lng8iXU081lbigu8m8,Kelly Clarkson,Heartbeat Song,0.49,0.798,6,-3.66,1,0.0489,0,0.0627,0.479,149.109,198733,4
66rVt7PbwyKlu6CK6rxyAi,Eric Paslay,Friday Night,0.657,0.841,9,-4.188,1,0.0452,0,0.177,0.722,120.009,167213,4
4caiYv89C9GZdDD1RzshWd,Various Artists,It's Raining Men - Single Version,0.66,0.927,5,-5.867,0,0.156,5.73e-05,0.699,0.458,136.247,211533,4
1oHNvJVbFkexQc0BpQp7Y4,Nicki Minaj,Starships,0.747,0.716,11,-2.457,0,0.075,0,0.251,0.751,125.008,210627,4
1y4eb6hmAvsqlDOl3fx9kk,Katy Perry,Hot N Cold,0.706,0.841,7,-3.956,1,0.0418,0,0.0688,0.861,132.032,220227,4
7BbyWKteSctTKe696qf7fw,Jonas Brothers,Year 3000,0.622,0.919,11,-4.088,1,0.0651,6.87e-06,0.523,0.81,107.06,201813,4
1GBknQ67DCfKTPms1dw9EW,Hannah Montana,Nobody's Perfect - From “Hannah Montana 2”,0.594,0.977,8,-4.193,1,0.0646,3.49e-06,0.309,0.793,131.976,200827,4
1gugDOSMREb34Xo0c1PlxM,5 Seconds of Summer,She Looks So Perfect,0.494,0.951,9,-4.237,1,0.132,0,0.327,0.441,160.025,202496,4
2M9ro2krNb7nr7HSprkEgo,Tracy Chapman,Fast Car,0.711,0.292,4,-15.523,0,0.037,0,0.131,0.194,103.951,296800,4
4UuHWIkAWnN176A2rx7YFB,Bowling For Soup,1985,0.607,0.878,4,-4.422,1,0.0665,0,0.337,0.853,119.955,193000,4
0tV8pOpiNsKqUys0ilUcXz,Andra Day,Rise Up,0.398,0.316,1,-7.031,1,0.0368,0,0.295,0.174,118.582,253342,4
5XzmZjXhMjDHr7ZfJ6DELQ,Rihanna,FourFiveSeconds,0.579,0.268,2,-5.65,1,0.0442,0,0.12,0.321,205.903,188238,4
6owo0er5niE655XpzUqPea,Various Artists,Stereo Hearts - feat. Adam Levine,0.632,0.8,9,-3.278,1,0.0992,0,0.201,0.791,89.97,212453,4
2MIqLCofYbazo7rXz5RErV,Mike Posner,Cooler Than Me - Single Mix,0.767,0.824,7,-4.558,0,0.0479,0,0.357,0.623,129.96,214760,4
3QHPHLAkYV5cQBUYs6rowx,Kanye West,Gold Digger,0.629,0.696,1,-5.572,0,0.348,0,0.0554,0.623,93.034,207627,4
7723JnKU2R15Iv4T7OJrly,Various Artists,Funky Town,0.906,0.63,0,-8.071,1,0.0575,0.616,0.0994,0.342,122.458,239253,4
3oiMJQAWVaxSubJ7b2VUtX,Iggy Azalea,Fancy,0.912,0.716,10,-4.141,0,0.0697,0,0.0491,0.377,94.981,199938,4
215JYyyUnrJ98NK3KEwu6d,Sheryl Crow,Soak Up The Sun,0.717,0.733,4,-4.985,1,0.0427,0,0.136,0.713,119.996,292307,4
6HHytHLXLX8QfWTtGfFSvH,Snoop Dogg,Drop It Like It's Hot,0.892,0.628,1,-3.832,1,0.216,0,0.102,0.676,92.063,266067,4
1z667LebVh3DtYNrVJEao0,Maino,All the Above (feat. T-Pain),0.374,0.888,8,-3.197,1,0.12,0,0.202,0.365,148.828,319940,4
4cnqxdE2opmhp7MwkvhkAJ,Nappy Roots,Good Day,0.859,0.654,9,-6.326,1,0.258,0.0147,0.498,0.897,94.004,261773,4
