,rank,song,artist,genre,year,uri
1215,25,Bad Fruit*,Jean Dawson & Earl Sweatshirt,Alternative,2022.0,0LI2OK0tulkh9mT2NmEBF8
1216,26,Balenciaga,T3NZU,Dance,2022.0,3iIZvct75tkk1CwbqVjsry
1217,27,Night Life (Slowed),T3NZU,Dance,2022.0,0pTRFwmYfCXaE8pvdow43A
1218,28,Air Guitar,Sobs,Pop,2022.0,2cTcCo0OwGfvIEAAW6y8NK
1219,29,PIRATE RADIO*,Jean Dawson,Alternative,2022.0,04sZfyhVJs0feZjVDq53Y8
1220,31,Uplifting Corporate,Dmitro Khatskevych,Electronic,2022.0,1uLaFZPdplcb85IPNSP9r3
1221,32,Kosandra / Kasandra,T3NZU,Dance,2022.0,2mtPcAcKEt8Sl6ubf2YFnB
1222,33,Mitt i juni,metin & Louis,Folk,2022.0,3m62oq5w5dtPGU9ijjM3Mx
1223,34,Horny (YouNotUs Club Version),"Mousse T., YouNotUs, Agent Zed & Hot 'n' Juicy",Dance,2022.0,00eZ1NWeGDAmVBzWYdz5yB
1224,35,Bolivia,Giorgio Moroder,Original Score,2022.0,0rCMCvrYA4LKXFKdUSyseQ
1225,36,Soft Brown Noise,Sound Compost,New Age,2022.0,129ldjjvnFfA7Ygc8ktYnh
1226,37,Garden of Life (feat. Simone Meuser) [Blaq Theory Remix],Willer,House,2022.0,3qVGBSv2XfIM8D28cdYvW5
1227,38,Garden of Life (feat. Simone Meuser),Willer,House,2022.0,6iAH7d8xWA4Oshf9ztLc0D
1228,39,Gun Double,Armağan Oruç,House,2022.0,0RTqRMNHselkQSCxbnsGYz
1229,40,Falling In Love (feat. P Nut),System Olympia,Hip Hop/Rap,2022.0,2jQc7vUcpFAIguBF5PZdnD
1230,41,Anxious Mind (feat. Clementine Douglas),TSHA,Electronic,2022.0,2302Z0DrnuYan1AfNO04bz
1231,42,Slow Motion Blackbird,Chris Merrick Hughes,Electronic,2022.0,6LP4GvmRfbvEJbw3Bj84CA
1232,43,All Around Me,Maud Geffray,Electronic,2022.0,1zN6ynJG4PdR61YWv4PQ3Y
1233,44,Tak Ingin Usai,Keisya Levronka,Pop,2022.0,1b0aDgrG775i4sPQgJGmkU
1234,45,which way (feat. dystopia),FKA twigs,Electronic,2022.0,4EgGFRir6rg8sUSZewSrSg
1235,46,Dagen är nära,Johan Stengård,Contemporary Gospel,2022.0,2ATTu7mnbCKNaaQunVi7lX
1236,47,Bezos Vs Hung Up,Pontech,Electronic,2022.0,3BFCaANABxdVnPeznPxk1j
1237,48,Terminal Velocity - Act 2 (Remix),SEGA / Jun Senoue,Anime,2022.0,3pE4n7YJTpIeQjxMlnzfxK
1238,50,Doja (Radio Edit),Paris La Mont,R&B/Soul,2022.0,6HjtZWIo0bh0KLD8Tq4ujR
1239,51,The Beast Is Out There (feat. Audrey Wasilewski),Over The Garden Wall & The Blasting Company,Soundtrack,2022.0,3RVy11y169lTnmpmvnKa5Y
1240,52,The Worms Crawl In (The Hearse Song),Creature Feature,Electronic,2022.0,4fMwlphuXijMjq27WcudYv
1241,53,Useless,Omar Apollo,Alternative,2022.0,7dJN4NWQuqCjWwIT3UwOps
1242,54,Get Ready for This,CDM Project,Electronic,2022.0,5zyxpZ8xZmTuhXOuZq4KBG
1243,55,Curiosity (feat. Redman) [Marley Marl Remix],Aaron Hall,Hip Hop/Rap,2022.0,7yKUYWnSaEHjUZQaQBY0wo
1244,57,Nightcrawler (Remix),DIPS & Lo-Wu,Hip Hop/Rap,2022.0,0KFjsUcmf77wPmejynTDjL
1245,58,Feels Like Rain,Van Dyck Inc.,Blues,2022.0,559o0Auxo7OjGZguEXmnab
1246,60,Feels Like Rain (Radio Edit),Pascal Geiser,Blues,2022.0,01G7mczC2YUv3OyD425iyF
1247,61,The World Burns Around Us,Secession Studios & Greg Dombrowski,Instrumental,2022.0,6xdAcDxIXwnHpkkke1kgsq
1249,63,Australia (Remastered By Basswolf),Cusco & The Philharmonic Orchestra,Ambient,2022.0,1pwxJXnQzohxkR0d21pLUS
1250,64,Minnen vi Har,Jelzze,Hip Hop/Rap,2022.0,3oF1ZBHm7qDn3bOxIrDEjy
1251,65,"Bang, Bang, Boom",The Unknown,Rock,2022.0,0Q04EhZY3dbsou8KhlX0jL
1252,66,It's Time To Go,Boyd Jarvis,Electronic,2022.0,0MODSghjQ1qBiy9mP5EoLm
1253,70,Mikrofonkåt (Punchy Remix),September,Dance,2022.0,0kvpajSJqJ3ljbOqVsPEfo
1254,73,Händerna Mot Himlen,Petra Marklund,Pop,2022.0,14AJI1RloVWTh8bJe9gBPM
1255,74,Om Du Lämnade Mig Nu,Lars Winnerbäck & Miss Li,Pop,2022.0,2KX3JeBipsGMLWV0Nx0eps
1256,79,What Are Words,Chris Medina,Pop,2022.0,50A1WCxKycJUHRr4Rz6WrD
1257,83,Vart Jag Än Går,Stiftelsen,Rock,2022.0,069k6LDpAwNRgrtwwsFiYg
1258,84,Popular,Eric Saade,Dance,2022.0,4GssB27iJeqmfGxS94Tfij
1259,86,Don't You Worry Child (feat. John Martin) [Acoustic Version] [Bonus Track],Swedish House Mafia,Dance,2022.0,2V65y3PX4DkRhy1djlxd9p
1260,87,Utan Dina Andetag,Kent,Alternative,2022.0,5eJ314ozT4CTPlyjdsGq78
1261,89,Från och med du,Oskar Linnros,Pop,2022.0,6sjGsKuInpaK3uoaWGe22W
1262,90,Fairytale (Holter & Erixson Remix),Alexander Rybak,Pop,2022.0,3MnAsEBBsEj86d03RgO4EM
1263,92,Greyhound (Live),Swedish House Mafia,Dance,2022.0,0QL9uR4I97SMIDto1iA8lS
1264,94,Highway Man,Hoffmaestro,Pop,2022.0,7jWbXvrgdbkajU8L28ahn5
1265,95,Hallelujah,Jeff Buckley,Alternative,2022.0,0HZk0QsXPhMNAWNDR3rYE8
1266,96,Gubben i lådan (Instrumental),Daniel Adams-Ray,Pop,2022.0,4YMWLIUkltWSDr0eN1blfc
1267,97,Dansa Pausa,Panetoz,Hip Hop/Rap,2022.0,1z1nzp8NxD0UXl2e7N0x8Z
1268,14,Perfect Symphony,Ed Sheeran & Andrea Bocelli,Classical Crossover,2022.0,3zl7j5ua8mF4JDYuxrfo01
1269,23,Clown,Emeli Sandé,Pop,2022.0,3TZuUaGjEtyAiUM9iM89ff
1270,24,I steh auf Bergbauernbuam,Melissa Naschenweng,German Pop,2022.0,1waQTvOWV18qC4qEyo9pGu
1271,28,you were there for me,Henry Moodie,Pop,2022.0,0C3shWEOObGT5IxApC7Mkg
1272,30,Catena,Kendji Girac & L'Avvinta,French Pop,2022.0,5GojBBW43oj1U3YJ0EPeu8
1273,33,It'll Be Okay,Shawn Mendes,Pop,2022.0,2KnLkZ3z7PO3kgVGHGqDpD
1274,36,Next to you,Joya Marleen,Pop,2022.0,3MwHZDGwAR8RjZZBriBqmx
1275,38,I Want It That Way,Backstreet Boys,Pop,2022.0,47BBI51FKFwOMlIiX6m8ya
1276,40,Thunder,"Gabry Ponte, LUM!X & Prezioso",Dance,2022.0,1zB4vmk8tFRmM9UULNzbLB
1277,44,Questions,Lost Frequencies & James Arthur,Dance,2022.0,1cgy2FSOQMbq7DHCVgMAUA
1278,45,Terra Corsa,"Corsu - Mezu Mezu, Patrick Fiori, Patrick Bruel, Florent Pagny & Jean-Charles Papi",French Pop,2022.0,5L16uzTEL35K3PyuBGgSJr
1279,48,Codo,Jim Mertens,German Pop,2022.0,5uVW9FWVaQde0lfF4hYs4C
1280,51,Replay,Iyaz,Pop,2022.0,5vlEg2fT4cFWAqU5QptIpQ
1281,52,We Are the World,U.S.A. for Africa,Rock,2022.0,3Z2tPWiNiIpg8UMMoowHIk
1282,55,Das Feyr vo dr Sehnsucht (Lange Version),Francine Jordi & Jodlerklub Wiesenberg,German Folk,2022.0,2kywQoHtrajpq4sIkOEUhI
1283,56,I Will Always Love You,Whitney Houston,Pop,2022.0,4eHbdreAnSOrDDsFfc4Fpm
1284,57,Una Mattina,Ludovico Einaudi,Classical,2022.0,4wRZfqXBKUFpkxPSiAZ9wl
1285,60,"Still Falling for You (From ""Bridget Jones's Baby"")",Ellie Goulding,Pop,2022.0,3odrUVQ9tvRpkC9II2oWzx
1286,62,Maniac,Michael Sembello,Soundtrack,2022.0,6KfoDhO4XUWSbnyKjNp9c4
1287,64,Desert Rose,Sting,Rock,2022.0,0HUdWSPyrr98kiAdR3Mvyp
1288,66,Blurry Eyes,Michael Patrick Kelly,Pop,2022.0,5nBjAwUz17s1MaOkDXUnUE
1289,67,Nightmare,Joya Marleen,Pop,2022.0,4UEo1b0wWrtHMC8bVqPiH8
1290,68,Fragile,Sting,Rock,2022.0,1jNuMTWsvFvPMwyJcb30FF
1291,70,Overpass Graffiti,Ed Sheeran,Pop,2022.0,2RJNr5MVlZ7xq7yoA52C8R
1292,72,Patience,"Damian ""Jr. Gong"" Marley & Nas",Reggae,2022.0,1OEoNpiyqBghuEUaT6Je6U
1293,73,It Was A Good Day,Ice Cube,Hip Hop/Rap,2022.0,2qOm7ukLyHUXWyR4ZWLwxA
1294,74,(Everything I Do) I Do It for You,Bryan Adams,Rock,2022.0,6eBK3edMW7bEzecF1eCezc
1295,75,Smalltown Boy,Bronski Beat,Pop,2022.0,5vmRQ3zELMLUQPo2FLQ76x
1296,76,Et Bam,Mentissa,French Pop,2022.0,3qYfcGBdH6Nqe18QTGgfXz
1297,80,I Gotta Feeling,Black Eyed Peas,Pop,2022.0,2H1047e0oMSj10dgp7p2VG
1298,82,Waiting For Love,Marius Bear,Pop,2022.0,2P4OICZRVAQcYAV2JReRfj
1299,84,Main Titles (You've Been Called Back to Top Gun),"Lorne Balfe, Harold Faltermeyer, Lady Gaga & Hans Zimmer",Soundtrack,2022.0,74BfFG9qR85KXxN49esFVA
1300,85,Jedi Sekunde,Halunke,Pop,2022.0,72sdqOdDGRczgzkS5PBdFW
1301,91,Trop beau,Lomepal,Hip Hop/Rap,2022.0,5j97tfPa0kGi0ieKQRiLRf
1302,93,Wrecked,Imagine Dragons,Alternative,2022.0,6TEftSkmWdTm1EpThnwqh6
1303,94,Anyone For You (Tiger Lily),George Ezra,Singer/Songwriter,2022.0,5iFQfP3AqVnHHS89LKQisL
1304,95,A Hard Day's Night,The Beatles,Rock,2022.0,5J2CHimS7dWYMImCHkEFaJ
1305,96,Die ganze Nacht (Dance Mix),Melissa Naschenweng,German Pop,2022.0,1IzYuIgrzZhUp9yomTowk0
1306,1,Leave The Door Open,Silk Sonic,R&B,2021.0,02VBYrHfVwfEWXk5DXyf0T
1307,3,Rumors,Lizzo,R&B,2021.0,6KgtcmCF9Ky68XC7ezxl3s
1308,4,Go Crazy,Chris Brown & Young Thug,R&B,2021.0,1IIKrJVP1C9N7iPtG6eOsK
1309,5,Roses,Saint Jhn,R&B,2021.0,3vv9phIu6Y1vX3jcqaGz5Z
1310,7,You're Mines Still,Yung Bleu featuring Drake,R&B,2021.0,3wJ1OyP3Fugmi8t41e1zQ6
1311,9,Heartbreak Anniversary,Giveon,R&B,2021.0,3FAJ6O0NOHQV8Mc5Ri6ENp
1312,10,Mood,24Kgoldn featuring Iann Dior,R&B,2021.0,4jPy3l0RUwlUI9T5XHBW2m
1313,11,No Return,Polo G featuring The Kid Laroi,R&B,2021.0,23OYT3SFtoJqhiAUqktbc1
1314,12,You Right,Doja Cat & The Weeknd,R&B,2021.0,0k4d5YPDr1r7FX77VdqWez
1315,13,Good Days,SZA,R&B,2021.0,3YJJjQPAbDT7mGpX3WtQ9A
1316,15,Streets,Doja Cat,R&B,2021.0,60ynsPSSKe6O3sfwRnIBRf
1317,16,Rockstar,Dababy featuring Roddy Ricch,R&B,2021.0,0e7ipj03S05BNilyu5bRzt
1318,17,Bad Morning,YoungBoy Never Broke Again,R&B,2021.0,14RtRKcWhxg2qPGLMR21tf
1319,18,Essence,Wizkid featuring Justin Bieber & Tems,R&B,2021.0,5FG7Tl93LdH117jEKYl3Cm
1320,19,Track Star,Mooski,R&B,2021.0,5hChuUMe5iHfjkXgzj1D4b
1321,20,On My Side,YoungBoy Never Broke Again,R&B,2021.0,2hoR8CosGo9F4dTrE056ea
1322,21,Damage,H.E.R.,R&B,2021.0,0KS2h61pHQ4WmOwruD7uxD
1323,22,Wild Side,Normani featuring Cardi B,R&B,2021.0,2vXgyN14LX2zl7JEASw242
1324,23,Up,Cardi B,R&B,2021.0,32OlwWuMpZ6b0aN2RZOeMS
1325,24,Save Your Tears,The Weeknd,R&B,2021.0,5QO79kh1waicV47BqGRL3g
1326,25,No Where,YoungBoy Never Broke Again,R&B,2021.0,2f2WskmLwsLtGkjntD8NG7
1327,26,Come Through,H.E.R. featuring Chris Brown,R&B,2021.0,1m8WpLYXEiNVZchsWEcCSy
1328,27,Juggernaut,Tyler the Creator,R&B,2021.0,7z4xW9WY86uH3gd1V9pfCM
1329,28,Pick Up Your Feelings,Jazmine Sullivan,R&B,2021.0,2I7CJZLo2nDqGuzZJA1XlZ
1330,30,Latest Trends,A1 x J1,R&B,2021.0,7pnQ23WgZca9jEfMts9qsR
1331,31,Gyalis,Capella Grey,R&B,2021.0,7wpyrkjEgz7W1vNYDxMKrF
1332,32,Rapstar,Polo G,R&B,2021.0,18vXApRmJSgQ6wG2ll9AOg
1333,33,Industry Baby,Lil Nas X & Jack Harlow,R&B,2021.0,27NovPIUIRrOZoCHxABJwK
1334,34,Like I Want You,Giveon,R&B,2021.0,6qBFSepqLCuh5tehehc1bd
1335,35,Woman,Doja Cat,R&B,2021.0,6Uj1ctrBOjOas8xZXGqKk4
1336,36,Throw It Away,Summer Walker,R&B,2021.0,21DN44aYlSoyfOQcboC0IP
1337,37,Corso,Tyler the Creator,R&B,2021.0,46oHvXwpEZOFX518we1nJD
1338,38,Not Another Love Song,Ella Mai,R&B,2021.0,5XqDJFVCyRTm5J7cIfRmR1
1339,39,Body,Tion Wayne & Russ Millions,R&B,2021.0,21RzyxY3EFaxVy6K4RqaU9
1340,40,What You Know Bout Love,Pop Smoke,R&B,2021.0,1tkg4EHVoqnhR6iFEXb60y
1341,41,B.S.,Jhene Aiko featuring H.E.R.,R&B,2021.0,63wx9vdskaXbYxyDx4oJCZ
1342,42,You Got It,VEDO,R&B,2021.0,4lsHZ92XCFOQfzJFBTluk8
1343,43,Lemonhead,Tyler the Creator,R&B,2021.0,5fbHRCsGpFIOLRtlhCRFDR
1344,44,Skate,Silk Sonic ,R&B,2021.0,7jvCeWOSnJs2N3spqobWnO
1345,45,Wap,Cardi B featuring Megan Thee Stallion,R&B,2021.0,4Oun2ylbjFKMPTiaSbbCih
1346,46,Calling My Phone,Lil Tjay & 6Lack,R&B,2021.0,3J8EOeKLTLXORtWPpOU5bE
1347,47,Black Hearted,Polo G,R&B,2021.0,25qk9xa71F1POdI4vj7rbi
1348,48,U 2 Luv,Ne-Yo & Jeremih,R&B,2021.0,3862MQcbNmghGJDfk8cOJi
1349,49,Reciprocate,Summer Walker,R&B,2021.0,5xGqh5mjKgOhp9TOlFeCcJ
1350,50,Wasting Time,Brent Faiyaz featuring Drake,R&B,2021.0,6N9U1wkWniSXD4TKD4ln0h
1351,51,I Like Dat,T-Pain & Kehlani,R&B,2021.0,7KrlNS2VqiNNJ82RMQdxBn
1352,52,Have Mercy,Chloe,R&B,2021.0,5SixeLvPsYpk7qq9lo5xYg
1353,53,Dead Man Walking,Brent Faiyaz,R&B,2021.0,5VlTQnZO89Ioku8ssdbqJk
1354,54,Gravity,"Brent Faiyaz & DJ Dahi featuring Tyler, The Creator",R&B,2021.0,3zakx7RAwdkUQlOoQ7SJRt
1355,55,Hit Different,SZA featuring Ty Dolla $ign,R&B,2021.0,7Bar1kLTmsRmH6FCKKMEyU
1356,57,For The Night,Pop Smoke & Lil Baby & Dababy,R&B,2021.0,0PvFJmanyNQMseIFrU708S
1357,58,Hot Wind Blows,Tyler The Creator & Lil Wayne,R&B,2021.0,3JJL91ilRV6fXhKqu0FGXs
1358,59,Best Friend,Saweetie featuring Doja Cat,R&B,2021.0,2etHQJxIbV0soyPhelVs9Y
1359,60,Unloyal,Summer Walker,R&B,2021.0,081Shn2hU3YxvQmGaCPegr
1360,61, At My Worst,Pink Sweat$ featuring Kehlani,R&B,2021.0,2MJz8BxxMsERULatmBikDH
1361,62,Race My Mind,Drake,R&B,2021.0,2Q3jFbyE61mCjS3SkW4toJ
1362,63,Life Is Good,Future featuring Drake,R&B,2021.0,5yY9lUy8nbvjM1Uyo1Uqoc
1363,64,Life Support,YoungBoy Never Broke Again,R&B,2021.0,2CMVajzxRuxsFNzYFkzjTb
1364,65,Can't Let It Show,Tank,R&B,2021.0,2kMarngrIWYgmAdVjruuuW
1365,66,Bad Habits,Usher,R&B,2021.0,3rmo8F54jFF8OgYsqTxm5d
1366,67,Deep End,Foushee,R&B,2021.0,0Ls2AaWYmU2LRzWAmFdlkc
1367,68,Whoopty,Cj,R&B,2021.0,5vGLcdRuSbUhD8ScwsGSdA
1368,69,Girl Like Me,Jazmine Sullivan featuring H.E.R.,R&B,2021.0,1zLBsSVxETQOfINOLYvT5m
1369,70,Dior,Pop Smoke,R&B,2021.0,79s5XnCN4TJKTVMSmOx8Ep
1370,71,Outta Time,Bryson Tiller featuring Drake,R&B,2021.0,4SCnCPOUOUXUmCX2uHb3r7
1371,72,Constant Bullshit,Summer Walker,R&B,2021.0,1luvsaicSpNDRLgOtRZxWO
1372,73,Fountains,Drake featuring Tems,R&B,2021.0,08XWh5c0BMyD1nKVxxl91z
1373,74,Get Along Better,Drake featuring Ty Dolla $ign,R&B,2021.0,5ScbulRnixQ2XAdvrPMFjz
1374,75,Stuck On You,Giveon,R&B,2021.0,3LBM25IgxI9y549SiYxtSi
1375,76,Mood Swings,Pop Smoke featuring Lil Tjay,R&B,2021.0,5rZlwNFl01HqLWBQGryKSm
1376,77,You Don't Know Me,Summer Walker,R&B,2021.0,6mSL6E1oxowyr3qknFAHTm
1377,78, Still Your Best,Giveon,R&B,2021.0,6qvtoU0gbkaOcTx6mnVDgV
1378,79,What's On Your Mind,K Camp featuring Jacquees,R&B,2021.0,0te0mYcVMqRLc4vuDjZ0Yg
1379,80,Insane,Summer Walker,R&B,2021.0,5flerg6aEao2VayZezVlgu
1380,81,Fucking Fans,Drake,R&B,2021.0,78e80uuqusNjQntLOtsZTh
1381,82,All To Me,Giveon,R&B,2021.0,5JycxhApZmzbA4xSwvqh6k
1382,83,Circles,Post Malone,R&B,2021.0,21jGcNKet2qwijlDFuPiPb
1383,84,For Tonight,Giveon,R&B,2021.0,61Emqg95O9zo1GNOcyxq4Y
1384,85,Hold Me Down,YoungBoy Never Broke Again,R&B,2021.0,1Mza2sr6tPhy6jjI3HB9fW
1385,86,Clouded,Brent Faiyaz,R&B,2021.0,2J6OF7CkpdQGSfm1wdclqn
1386,87,Painting Pictures,Polo G,R&B,2021.0,25uBGaikHi0DhMiGMfuXYE
1387,88,Been Like This,Doja Cat,R&B,2021.0,7y3xU9vEC1s8DSuuoSYKih
1388,89,Lost You,Snoh Aalegra,R&B,2021.0,26aJMMLBSOQmiC4JenVjjl
1389,90,Circus,Summer Walker,R&B,2021.0,7jk7gqyEonmVVYahZN5zhW
1390,91,Ferrari Horses,D-Block Europe & Raye,R&B,2021.0,5erCwioOcRwP59NJUAtEK3
1391,92,Pack Lite,Queen Naija,R&B,2021.0,2w7ysKPAX3witT5NEB705q
1392,93,On It,Jazmine Sullivan featuring Ari Lennox,R&B,2021.0,4Xr6BbSSu5HhImp8vfxMbg
1393,94,Lie To Me,Queen Naija featuring Lil Durk,R&B,2021.0,6GzApXoBQiiAjak3tOQfV3
1394,95,4th Baby Mama,Summer Walker,R&B,2021.0,3WSBP6JEf4Y2aKD2swQ8AG
1395,96,Wants And Needs,Drake featuring Lil Baby,R&B,2021.0,65OVbaJR5O1RmwOQx0875b
1396,97,Broken Promises,Summer Walker,R&B,2021.0,2nICPEP27G5i4pb69k9cvL
1397,99,Nevada,YoungBoy Never Broke Again,R&B,2021.0,2cEnKRR4dYBB2VA1mjlb1z
1398,100,Beat Box,SpotemGottem featuring Pooh Shiesty Or DaBaby,R&B,2021.0,2LbNkvmYabhVf9jBCVeLm7
1399,1,Forever After All,Luke Combs,Country,2021.0,6IBcOGPsniK3Pso1wHIhew
1400,3, Starting Over,Chris Stapleton,Country,2021.0,3K07bGe8iljQ3mOKArHLDo
1401,4,Glad You Exist,Dan + Shay,Country,2021.0,472vIK1ldetTxRxG3ovaiY
1402,5,Things a Man Oughta Know,Lainey Wilson,Country,2021.0,5QS8PNEWbqTEZyQ6e9ZbJf
1403,6,I Hope,Gabby Barrett,Country,2021.0,23T0OX7QOiIUFShSzbJ5Uo
1404,7,Better Together,Luke Combs,Country,2021.0,6gdLyYNuhWBzqwlOFSsXC7
1405,8,Famous Friends,Chris Young + Kane Brown,Country,2021.0,4iXDn9pu5Q9sxv45vE8Lak
1406,9,The Good Ones,Gabby Barrett,Country,2021.0,3hLuHKzG1cmlRpq53ZVWd8
1407,10,Buy Dirt,Jordan Davis featuring Luke Bryan,Country,2021.0,69AIpwGNLxr4qS1X5ynx60
1408,11,Chasing After You,Ryan Hurd With Maren Morris,Country,2021.0,3MkXV52jXtsG4pvKp4cGE8
1409,12,You Time,Scotty McCreery,Country,2021.0,3yFsyy1hw7v31NBrRJX2QM
1410,13,I Was on a Boat That Day,Old Dominion,Country,2021.0,1nnsiuuYlvPF9gxXIiyAr8
1411,14,Lil Bit,Nelly & Florida Georgia Line,Country,2021.0,0NmuYnjETG3u3qx0OmEJev
1412,15,My Boy,Elvie Shane,Country,2021.0,1RGasjWLZ4qMN7wbtkLa3u
1413,16,One Too Many,Keith Urban Duet With P!nk,Country,2021.0,5NUXE8W12lWcUXgJRCjeEw
1414,17,Freedom Was a Highway,Jimmie Allen,Country,2021.0,3J5jotqUAjU479WhAiNkpU
1415,18,Settling Down,Miranda Lambert,Country,2021.0,53bZYxVbCYm6w1Gx8U64bz
1416,19,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,Country,2021.0,0QULNNd9z5s35entfiiXoa
1417,20,What's Your Country Song,Thomas Rhett,Country,2021.0,4oR2cCQGs0Yt0Mgr2diV6V
1418,21,Half of My Hometow,Kelsea Ballerini featuring Kenny Chesney,Country,2021.0,1yRke3PmsyFrYlFZOAkABk
1419,23,Single Saturday Night,Cole Swindell,Country,2021.0,1irAliF0T8sLIOPJp6n7rU
1420,24,Hell Of A View,Eric Church,Country,2021.0,4mXGooManGPH6xAWRAtRJU
1421,25,Almost Maybes,Jordan Davis,Country,2021.0,14JFKtBSqefxfMiKhq6JT8
1422,26,Steal My Love,Dan + Shay,Country,2021.0,0vzSAyinyA619ZbrOaAi04
1423,27,I Quit Drinking,Kelsea Ballerini & LANY,Country,2021.0,6OcCk1dbAb7XNHsC098oEM
1424,28,Gone,Dierks Bentley,Country,2021.0,1hz7SRTGUNAtIQ46qiNv2p
1425,29,Country Again,Thomas Rhett,Country,2021.0,3CiF9D8iuVhZWDvvjf8HpG
1426,30,Tequila Little Time,Jon Pardi,Country,2021.0,15npbUjCgwt2lRvyrJvyxw
1427,31,Knowing You,Kenny Chesney,Country,2021.0,2EEfUuBRZA4Ax1vYcluFS0
1428,32,If I Didn't Love You,Jason Aldean & Carrie Underwood,Country,2021.0,1WQ40xJSvgDmD9K7ckJwux
1429,33,Whiskey And Rain,Michael Ray,Country,2021.0,1tf4Bfk8JIKryLpWYRvyiI
1430,34,Good Time,Niko Moon,Country,2021.0,2S8UMuLJ0z8agFgFGJ6Ztt
1431,35,Memory I Don't Mess With,Lee Brice,Country,2021.0,1zYZs8Vbjhbzx5M3olcRnm
1432,36,Next Girl ,Carly Pearce,Country,2021.0,4QpWhd7l2NrmGmfw4qGlpa
1433,37,Breaking Up Was Easy In The 90's,Sam Hunt,Country,2021.0,4sf2L157iEgAR7yrCNLgSq
1434,38,You Should Probably Leave,Chris Stapleton,Country,2021.0,2UikqkwBv7aIvlixeVXHWt
1435,40,Blame It On You,Jason Aldean,Country,2021.0,2CwG4BXIlGmmYLDmDvwMTH
1436,41,Drinkin' Beer. Talkin' God. Amen.,Chase Rice featuring Florida Georgia Line,Country,2021.0,1UYfAU2bwgjaM5rIIPQleC
1437,42,Made for You,Jake Owen,Country,2021.0,7vF3xkCMvZjAe2nTWY0uQZ
1438,43,Same Boat,Zac Brown Band,Country,2021.0,4HD9SLK4s9rwRyuFt3n8N7
1439,44,Good Things,Dan + Shay,Country,2021.0,6pooRNiLyYpxZeIA5kJ5EX
1440,45,We Didn't Have Much,Justin Moore,Country,2021.0,0Iuw6WPws324i7G7sCejTX
1441,46,I'm Not for Everyone,Brothers Osborne,Country,2021.0,143YESFOZqxVGrKEWisbid
1442,48,Just About Over You,Priscilla Block,Country,2021.0,4Ec0q0j8hRTCX4QQ5MiHSX
1443,49,Never Wanted to Be That Girl, Carly Pearce & Ashley McBryde,Country,2021.0,7yRJMLG9ja0fBVVEmV6vcT
1444,50,Minimum Wage,Blake Shelton,Country,2021.0,0Lavu1rppGgXfiK27cAMyU
1445,51,Nobody,Dylan Scott,Country,2021.0,2P5yIMu2DNeMXTyOANKS6k
1446,52,Down To One,Luke Bryan,Country,2021.0,6QpZSfLid1YZ6c01BvB5jH
1447,53,Like A Lady,Lady A,Country,2021.0,5SulrwmIUDbU5TQQtoYHhL
1448,54,More Than My Hometown,Morgan Wallen,Country,2021.0,5OELUCYgOHKFAvCERnAvfS
1449,55,What He Didn't Do,Carly Pearce,Country,2021.0,5OLaVCAM2pqg7X9mAM2W8M
1450,56,Cold Beer Calling My Name,Jameson Rodgers featuring Luke Combs,Country,2021.0,3dV1fjKOlLnaNK5MeZHXGv
1451,57,Somebody Like That,Tenille Arts,Country,2021.0,3hboOw4dS0aXGuP0fyyvbC
1452,58,Lady,Brett Young,Country,2021.0,3t5OV1asJHmOlf23T08CLv
1453,59,Long Live,Florida Georgia Line,Country,2021.0,16LGRLfaVIC5rT2ZvLk0gd
1454,60,Cold As You,Luke Combs,Country,2021.0,7IWV29mryrqtO0JVgnPtfv
1455,61,Momma's House,Dustin Lynch,Country,2021.0,51FVpJr3WL7vvdfCa7j2jr
1456,62,7 Summers,Morgan Wallen,Country,2021.0,4obHzpwGrjoTuZh2DItEMZ
1457,63,Just The Way,Parmalee & Blanco Brown,Country,2021.0,7BqBn9nzAq8spo5e7cZ0dJ
1458,64,Beers And Sunshine,Darius Rucker,Country,2021.0,36ISlLb12gKuCCVTYXC0gb
1459,65,Somebody's Problem,Morgan Wallen,Country,2021.0,42lqBjPYlmL1EXpMDXvhSN
1460,66,Home Sweet,Russell Dickerson,Country,2021.0,2C0hJUVjp7FSchyhYiceJq
1461,67,"Wine, Beer, Whiskey",Little Big Town,Country,2021.0,5avVDmK9FVJpd3MDO8I3Zl
1462,68,To Be Loved By You,Parker McCollum,Country,2021.0,2pUQX4d3Cjh3umGkVz0XyI
1463,69,How They Remember You,Rascal Flatts,Country,2021.0,3qwPYg8xTWPafQD3YUNaTU
1464,70,Undivided,Tim McGraw & Tyler Hubbard,Country,2021.0,2DINVEELpI3ibUW2EzeDs7
1465,71,One Mississippi,Kane Brown,Country,2021.0,4FdPnT2cFrpWCmWZd7GXc3
1466,72,Give Heaven Some Hell,HARDY,Country,2021.0,2bVeUlOC5JjTpkQXuUUoYm
1467,73,Worship You,Kane Brown,Country,2021.0,4RN6OApAESI3Sh0gf5iuAM
1468,74,Hole in the Bottle,Kelsea Ballerini,Country,2021.0,2yySWxfeRN2QRZnFMnYMQl
1469,75,Memory,Kane Brown & blackbear,Country,2021.0,34chhNX59Wo9HMFCsI3K8Y
1470,76,Happy Does,Kenny Chesney,Country,2021.0,2v08cjj3Th8RpfJgluECcj
